"m.z"	"variable"	"d0_log10FC"	"d6_log10FC"	"d12_log10FC"	"ES"	"replication"
178.062	"ES0.5_AIR"	-0.120476073052686	-0.1249387366083	0.16524645155212	"ES0.5"	"AIR"
178.123	"ES0.5_AIR"	-0.0740821665119574	-0.1249387366083	0.16524645155212	"ES0.5"	"AIR"
179.086	"ES0.5_AIR"	0.0637978742006603	0.0111811673808583	0.0232843421280843	"ES0.5"	"AIR"
179.107	"ES0.5_AIR"	0.0637978742006603	-0.0230214033145123	0	"ES0.5"	"AIR"
179.128	"ES0.5_AIR"	0.0637978742006603	0	-0.0232843421280843	"ES0.5"	"AIR"
179.929	"ES0.5_AIR"	0	-0.0575112668158292	0.200103602044112	"ES0.5"	"AIR"
180.081	"ES0.5_AIR"	0	0.0297069268330303	0.199542860220694	"ES0.5"	"AIR"
180.093	"ES0.5_AIR"	0.0261308568571578	0.0297069268330303	0.218440657447977	"ES0.5"	"AIR"
180.151	"ES0.5_AIR"	0.0253955739059615	-0.0575112668158292	0.129316482654719	"ES0.5"	"AIR"
180.937	"ES0.5_AIR"	-0.58705199272266	-0.764994528846409	-0.0517191839714538	"ES0.5"	"AIR"
181.076	"ES0.5_AIR"	-0.580768680008279	-0.754371074237263	-0.0487575258802407	"ES0.5"	"AIR"
181.101	"ES0.5_AIR"	-0.579457391404892	-0.760149713929118	-0.0488452709473083	"ES0.5"	"AIR"
181.159	"ES0.5_AIR"	-0.581918475475741	-0.749532212050807	-0.0489969921056349	"ES0.5"	"AIR"
181.17	"ES0.5_AIR"	-0.581918475475741	-0.749532212050807	-0.052701011562762	"ES0.5"	"AIR"
182.109	"ES0.5_AIR"	-0.342728629747789	-0.206600421514323	0.0486884697025638	"ES0.5"	"AIR"
183.047	"ES0.5_AIR"	0.0284511498376604	0.0557081845797337	0.0582633527662739	"ES0.5"	"AIR"
183.08	"ES0.5_AIR"	0.0286110350305273	0.0557081845797337	0.0582633527662739	"ES0.5"	"AIR"
186.14	"ES0.5_AIR"	-0.0515264307631194	0.17564283931331	0.231703504288013	"ES0.5"	"AIR"
187.148	"ES0.5_AIR"	0.158519426839921	-0.0568170130428217	0.0200286548520118	"ES0.5"	"AIR"
188.937	"ES0.5_AIR"	0.0453835822449371	-0.157754203651816	0.0278043399827989	"ES0.5"	"AIR"
189.164	"ES0.5_AIR"	0.0637978742006603	-0.0707791561508986	0	"ES0.5"	"AIR"
191.143	"ES0.5_AIR"	-0.131680740412109	-0.164792092901674	-0.287363751623679	"ES0.5"	"AIR"
192.093	"ES0.5_AIR"	-0.148165292778401	-0.0908605434222642	-0.11503985834408	"ES0.5"	"AIR"
193.101	"ES0.5_AIR"	-0.228863716634787	-0.177999724557615	-0.272479283440918	"ES0.5"	"AIR"
193.122	"ES0.5_AIR"	-0.231743777680071	-0.179950607813482	-0.264040995261675	"ES0.5"	"AIR"
194.154	"ES0.5_AIR"	-0.225386154808974	-0.104910081756288	-0.165391413712138	"ES0.5"	"AIR"
195.065	"ES0.5_AIR"	-0.0806885008499803	-0.103914017967827	-0.188948278855636	"ES0.5"	"AIR"
195.138	"ES0.5_AIR"	-0.0804604648867978	-0.0879231415574531	-0.255646413419044	"ES0.5"	"AIR"
197.132	"ES0.5_AIR"	-0.116938667860068	-0.107877800278189	-0.130458440372395	"ES0.5"	"AIR"
199.148	"ES0.5_AIR"	0.108012319245318	0.0567554295280476	0.013666244040302	"ES0.5"	"AIR"
201.139	"ES0.5_AIR"	0.0191018334812452	-0.037903804218165	0.0629298550408532	"ES0.5"	"AIR"
201.233	"ES0.5_AIR"	0.0192217813264604	-0.0360273003964401	0.0607722006383458	"ES0.5"	"AIR"
203.086	"ES0.5_AIR"	-0.12479861901331	-0.0621133964796934	-0.0547269828056795	"ES0.5"	"AIR"
203.154	"ES0.5_AIR"	-0.12479861901331	-0.0762380391712997	-0.0793307707459183	"ES0.5"	"AIR"
204.187	"ES0.5_AIR"	-0.35854126247981	0.097134396625501	0.113011500635192	"ES0.5"	"AIR"
205.157	"ES0.5_AIR"	0.159844568083737	0.0473317881828947	0.11069829749369	"ES0.5"	"AIR"
205.195	"ES0.5_AIR"	0.171972252654629	0.0582323003414524	0.0965736548020834	"ES0.5"	"AIR"
211.148	"ES0.5_AIR"	-0.542446973598308	-0.460510346786086	-0.590374233002768	"ES0.5"	"AIR"
228.093	"ES0.5_AIR"	-0.765430138731224	-0.475468961272489	-0.758832727345301	"ES0.5"	"AIR"
228.269	"ES0.5_AIR"	-0.824155429097446	-0.475538751771025	-0.759677592834629	"ES0.5"	"AIR"
237.164	"ES0.5_AIR"	0.097134396625501	0.0428244727815153	0.0829434307606121	"ES0.5"	"AIR"
239.007	"ES0.5_AIR"	-0.0115352599254664	-0.0458572023007304	-0.130831560828935	"ES0.5"	"AIR"
239.179	"ES0.5_AIR"	0	-0.0297069268330303	-0.185558543634615	"ES0.5"	"AIR"
150	"ES0.5_AIR"	0.00124740495426265	0.0296313291927699	0.000637674448547775	"ES0.5"	"AIR"
17.026	"ES2.5_AIR"	-0.0671980051242183	-0.0427920366550587	0.151985884338193	"ES2.5"	"AIR"
18.01	"ES2.5_AIR"	-0.0482078867937796	-0.0153040977059372	0.131014936458858	"ES2.5"	"AIR"
18.034	"ES2.5_AIR"	-0.0478500614186547	-0.0152152068088902	0.132251492541471	"ES2.5"	"AIR"
19.018	"ES2.5_AIR"	0.00399164392715745	0.000254734184334668	-0.0181910503434988	"ES2.5"	"AIR"
21.022	"ES2.5_AIR"	-0.0097401693129964	0.00683504140366984	0.0806303172543308	"ES2.5"	"AIR"
26.015	"ES2.5_AIR"	-0.0685667194613153	-0.00441463513905543	0.0726834094807316	"ES2.5"	"AIR"
27.01	"ES2.5_AIR"	-0.153340846624911	-0.122689451790881	-0.397840079854642	"ES2.5"	"AIR"
27.994	"ES2.5_AIR"	-0.0490214691494033	-0.0620582056396942	0.128668096139501	"ES2.5"	"AIR"
28.006	"ES2.5_AIR"	-0.0486644010271869	-0.061531332517327	0.126016820897302	"ES2.5"	"AIR"
28.018	"ES2.5_AIR"	-0.0465683741128823	-0.061602850964266	0.127873121272044	"ES2.5"	"AIR"
28.031	"ES2.5_AIR"	-0.0476155993474041	-0.0617277616875682	0.125246160932532	"ES2.5"	"AIR"
29.002	"ES2.5_AIR"	-0.0783398159194615	-0.0126369157616181	0.0990980462945001	"ES2.5"	"AIR"
29.013	"ES2.5_AIR"	-0.0783446631408132	-0.0126581766935674	0.0991775420005996	"ES2.5"	"AIR"
29.026	"ES2.5_AIR"	-0.07832718604312	-0.0126588403186166	0.0992100344100538	"ES2.5"	"AIR"
29.039	"ES2.5_AIR"	-0.0782674213322612	-0.0126352001303669	0.0992754654151286	"ES2.5"	"AIR"
29.997	"ES2.5_AIR"	-0.027742493714531	-0.00698642694667503	0.101563685372794	"ES2.5"	"AIR"
30.021	"ES2.5_AIR"	-0.0276563053904129	-0.00698794595470361	0.101627958809898	"ES2.5"	"AIR"
30.034	"ES2.5_AIR"	-0.0276419660585638	-0.00697097723365629	0.101656945430861	"ES2.5"	"AIR"
30.046	"ES2.5_AIR"	-0.0275602457208987	-0.00690382723377162	0.101790157273972	"ES2.5"	"AIR"
31.005	"ES2.5_AIR"	-0.183190873157553	-0.196922965075485	-0.518685993511604	"ES2.5"	"AIR"
31.018	"ES2.5_AIR"	-0.181583870827165	-0.196773320705076	-0.519468539369255	"ES2.5"	"AIR"
31.029	"ES2.5_AIR"	-0.180716849496557	-0.195869880237092	-0.517862518246798	"ES2.5"	"AIR"
31.042	"ES2.5_AIR"	-0.180228912226339	-0.197497029527214	-0.519292941442976	"ES2.5"	"AIR"
31.054	"ES2.5_AIR"	-0.179720240685927	-0.199437480216736	-0.519108650753081	"ES2.5"	"AIR"
31.989	"ES2.5_AIR"	-0.0329375972110163	-0.00854290240239781	0.11810074246805	"ES2.5"	"AIR"
32.049	"ES2.5_AIR"	-0.0328277384679952	-0.00851994304444166	0.118663106547335	"ES2.5"	"AIR"
32.989	"ES2.5_AIR"	-0.702754686067402	-0.476127332726854	-1.29057757324997	"ES2.5"	"AIR"
32.989	"ES2.5_AIR"	-0.702754686067402	-0.47613882878934	-1.29057236060229	"ES2.5"	"AIR"
32.997	"ES2.5_AIR"	-0.702721962138574	-0.476008642239547	-1.29037056211047	"ES2.5"	"AIR"
33.033	"ES2.5_AIR"	-0.702734490226487	-0.476048404625515	-1.28996519465452	"ES2.5"	"AIR"
33.045	"ES2.5_AIR"	-0.702822004250162	-0.476038490415853	-1.29023225191238	"ES2.5"	"AIR"
33.987	"ES2.5_AIR"	-0.127308529489222	-0.164194885154771	-0.153878062335563	"ES2.5"	"AIR"
33.997	"ES2.5_AIR"	-0.126385538277788	-0.164546149664036	-0.154626003632212	"ES2.5"	"AIR"
34.005	"ES2.5_AIR"	-0.126299745504163	-0.164482315438354	-0.154017972326335	"ES2.5"	"AIR"
34.995	"ES2.5_AIR"	-0.395028486708642	-0.34495257438927	-0.650309068343181	"ES2.5"	"AIR"
35.005	"ES2.5_AIR"	-0.389570811324927	-0.344676155535313	-0.651191138237355	"ES2.5"	"AIR"
35.976	"ES2.5_AIR"	-0.099062847564905	-0.0982068259792969	-0.00225864696004748	"ES2.5"	"AIR"
36.984	"ES2.5_AIR"	0.153032816782065	0.115083039267534	0.0642297535771828	"ES2.5"	"AIR"
37.028	"ES2.5_AIR"	0.153188577824005	0.115256921562537	0.0647650510303506	"ES2.5"	"AIR"
41.002	"ES2.5_AIR"	-0.197149041211455	-0.101045854500638	-0.532780963466252	"ES2.5"	"AIR"
41.026	"ES2.5_AIR"	-0.196750409066717	-0.100246884895389	-0.531371189206536	"ES2.5"	"AIR"
41.039	"ES2.5_AIR"	-0.196723999765394	-0.100231098203295	-0.531182024791366	"ES2.5"	"AIR"
42.034	"ES2.5_AIR"	-0.0283100776660034	0.0165102057831376	-0.00219891070054905	"ES2.5"	"AIR"
43.018	"ES2.5_AIR"	-0.342275978313446	-0.04880821292779	-0.545057429154525	"ES2.5"	"AIR"
43.054	"ES2.5_AIR"	-0.341827018135933	-0.0484427547968402	-0.543652232642963	"ES2.5"	"AIR"
43.989	"ES2.5_AIR"	-0.169031354222936	-0.0209931548092135	-0.176142326034911	"ES2.5"	"AIR"
44.001	"ES2.5_AIR"	-0.169150190931564	-0.02035059177881	-0.177487906954548	"ES2.5"	"AIR"
44.062	"ES2.5_AIR"	-0.165351137972155	-0.0194666113391868	-0.16811303429458	"ES2.5"	"AIR"
44.997	"ES2.5_AIR"	-0.270750941767106	-0.259772886028418	-0.623580407534506	"ES2.5"	"AIR"
45.033	"ES2.5_AIR"	-0.270579558393707	-0.259560163692644	-0.623029642795268	"ES2.5"	"AIR"
45.992	"ES2.5_AIR"	-0.10012414538061	-0.0521197060802416	-0.00697680763137653	"ES2.5"	"AIR"
46.021	"ES2.5_AIR"	-0.0979401963449271	-0.0512889673834612	-0.00791601111611278	"ES2.5"	"AIR"
47.013	"ES2.5_AIR"	0.206442526733666	-0.0981335335082424	-0.170585903803814	"ES2.5"	"AIR"
47.037	"ES2.5_AIR"	0.206139163830372	-0.097764956500616	-0.170686212948202	"ES2.5"	"AIR"
47.049	"ES2.5_AIR"	0.206339235875216	-0.097852889512355	-0.170137800031571	"ES2.5"	"AIR"
47.06	"ES2.5_AIR"	0.206738185156696	-0.0978717759460585	-0.16983595054987	"ES2.5"	"AIR"
47.984	"ES2.5_AIR"	0.0687841460147748	-0.0885846242239252	-0.172432954352358	"ES2.5"	"AIR"
49.011	"ES2.5_AIR"	-0.119866402218427	-0.0930714297551952	-0.240861308301283	"ES2.5"	"AIR"
49.992	"ES2.5_AIR"	0.0923511442654161	0.0525462800040105	0.0983171769715721	"ES2.5"	"AIR"
51	"ES2.5_AIR"	-0.288691907561958	-0.324784951659178	-0.988677230243612	"ES2.5"	"AIR"
52.012	"ES2.5_AIR"	-0.164792092901674	-0.0809616651580438	0.148328077794437	"ES2.5"	"AIR"
52.018	"ES2.5_AIR"	-0.164792092901674	-0.0871773471445607	0.165082601898304	"ES2.5"	"AIR"
53.026	"ES2.5_AIR"	-0.162982477879788	-0.058445273392471	-0.346787486224656	"ES2.5"	"AIR"
53.939	"ES2.5_AIR"	-0.212904547133016	-0.149775509348378	-0.666183927458966	"ES2.5"	"AIR"
54.046	"ES2.5_AIR"	-0.229298906946757	-0.176091259055681	-0.666183927458966	"ES2.5"	"AIR"
54.947	"ES2.5_AIR"	-0.126116796724529	-0.0203585541258819	-0.374222809112286	"ES2.5"	"AIR"
57.033	"ES2.5_AIR"	-0.207216358652626	-0.137045342960131	-0.760003940410793	"ES2.5"	"AIR"
57.07	"ES2.5_AIR"	-0.207795889232376	-0.136688850698276	-0.759458332124602	"ES2.5"	"AIR"
59.049	"ES2.5_AIR"	-0.342163892491863	0.0582373140191823	-0.725916995621504	"ES2.5"	"AIR"
59.086	"ES2.5_AIR"	-0.342129398262911	0.0582073656534162	-0.7257698094135	"ES2.5"	"AIR"
61.028	"ES2.5_AIR"	-0.473777394426165	-0.080098210485304	-0.489284098407075	"ES2.5"	"AIR"
61.065	"ES2.5_AIR"	-0.473717882347604	-0.0801414058325472	-0.489205184440812	"ES2.5"	"AIR"
62.995	"ES2.5_AIR"	-0.0588270803082211	0.38705048226369	-1.26969790421843	"ES2.5"	"AIR"
63.026	"ES2.5_AIR"	-0.0586307945584192	0.388082280465564	-1.26387379527435	"ES2.5"	"AIR"
64.003	"ES2.5_AIR"	-0.1627272974977	0.146816613808063	-0.318496797512276	"ES2.5"	"AIR"
65.02	"ES2.5_AIR"	-0.0435969420286086	0.0821287819756054	-0.512887373963247	"ES2.5"	"AIR"
68.049	"ES2.5_AIR"	0.200603910616436	0.321690293400834	-0.453951469934617	"ES2.5"	"AIR"
69.033	"ES2.5_AIR"	-0.0231124338370193	0.00322081127405789	-0.117717789385398	"ES2.5"	"AIR"
69.07	"ES2.5_AIR"	-0.0226572929128289	0.00300388065558925	-0.117918694029655	"ES2.5"	"AIR"
71.049	"ES2.5_AIR"	-0.026877336344714	-0.0237565686829993	-0.432609691596075	"ES2.5"	"AIR"
71.086	"ES2.5_AIR"	-0.0256005633727744	-0.0232059171702933	-0.432831397623838	"ES2.5"	"AIR"
73.065	"ES2.5_AIR"	-0.234877882504782	0.112551314838401	-0.549658175459546	"ES2.5"	"AIR"
75.044	"ES2.5_AIR"	-0.502830104413388	-0.285852568090029	-0.869646073515043	"ES2.5"	"AIR"
75.068	"ES2.5_AIR"	-0.502890276078548	-0.286031918686815	-0.870151496950972	"ES2.5"	"AIR"
77.06	"ES2.5_AIR"	-0.142376671126788	-0.127937827321033	-0.580396483731839	"ES2.5"	"AIR"
78.046	"ES2.5_AIR"	-0.0810259143580676	-0.135304105251061	-0.324612219580535	"ES2.5"	"AIR"
79.054	"ES2.5_AIR"	-0.0692560581483739	0.0541846198608164	-0.20762200291521	"ES2.5"	"AIR"
80.049	"ES2.5_AIR"	-0.0220072897256767	0.0822988808473778	-0.223171902364234	"ES2.5"	"AIR"
81.07	"ES2.5_AIR"	-0.00134017185965313	0.363329037511929	-0.886280336370716	"ES2.5"	"AIR"
82.078	"ES2.5_AIR"	-0.1249387366083	0.191635154221397	-0.562045515129308	"ES2.5"	"AIR"
82.989	"ES2.5_AIR"	-0.22798324975559	0.0334056508312066	-0.20830131417091	"ES2.5"	"AIR"
83.01	"ES2.5_AIR"	-0.227250677685566	0.0347300964497136	-0.20736044513101	"ES2.5"	"AIR"
83.049	"ES2.5_AIR"	-0.226954887142447	0.0361277422022601	-0.205933208360096	"ES2.5"	"AIR"
83.086	"ES2.5_AIR"	-0.223027253786563	0.0350736645619302	-0.2028146313366	"ES2.5"	"AIR"
83.911	"ES2.5_AIR"	-0.0120918543858821	-0.0574370167769434	-0.1634392558242	"ES2.5"	"AIR"
84.081	"ES2.5_AIR"	0.0290373664461903	-0.0231712767178395	-0.0218173461524975	"ES2.5"	"AIR"
84.919	"ES2.5_AIR"	0.372680954295441	0.456878659024257	-1.12862254239662	"ES2.5"	"AIR"
85.065	"ES2.5_AIR"	0.402265430516136	0.448221613186966	-1.04300482092166	"ES2.5"	"AIR"
85.101	"ES2.5_AIR"	0.415390193639294	0.44972211836614	-1.04123076336601	"ES2.5"	"AIR"
86.036	"ES2.5_AIR"	0.21531306007474	0.312542319622374	-0.380934145835081	"ES2.5"	"AIR"
86.06	"ES2.5_AIR"	0.215788087605277	0.31049941616762	-0.376525215768334	"ES2.5"	"AIR"
86.096	"ES2.5_AIR"	0.217005665362747	0.309130884910033	-0.365713356161377	"ES2.5"	"AIR"
87.044	"ES2.5_AIR"	-0.244838753501668	-0.0646151554967052	-0.264585691292625	"ES2.5"	"AIR"
87.08	"ES2.5_AIR"	-0.24221836713079	-0.0665711546605602	-0.263977138597446	"ES2.5"	"AIR"
88.112	"ES2.5_AIR"	-0.149299336637361	-0.193531009051418	-0.222955232971326	"ES2.5"	"AIR"
89.023	"ES2.5_AIR"	-0.0798352402496171	-0.0167831929686753	-0.891486522030404	"ES2.5"	"AIR"
89.042	"ES2.5_AIR"	-0.0799234567501541	-0.0164390258541308	-0.891759298663006	"ES2.5"	"AIR"
89.06	"ES2.5_AIR"	-0.079882333630842	-0.0166655268847535	-0.891451511252067	"ES2.5"	"AIR"
89.096	"ES2.5_AIR"	-0.079846829913061	-0.0162088647692147	-0.891275320438284	"ES2.5"	"AIR"
90.055	"ES2.5_AIR"	-0.0732727627507753	-0.129621459852623	-0.662971296656087	"ES2.5"	"AIR"
91.039	"ES2.5_AIR"	-0.155049248790429	-0.03618748309518	-0.567476198724754	"ES2.5"	"AIR"
91.05	"ES2.5_AIR"	-0.155852925045769	-0.0370981800491426	-0.565191434373314	"ES2.5"	"AIR"
91.058	"ES2.5_AIR"	-0.155538549391067	-0.0368664872417471	-0.564942773074386	"ES2.5"	"AIR"
92.062	"ES2.5_AIR"	-0.0785587487339491	-0.076095197788033	-0.721097472550231	"ES2.5"	"AIR"
93.033	"ES2.5_AIR"	-0.0679712003896312	-0.119093383481766	-0.820253459191891	"ES2.5"	"AIR"
93.07	"ES2.5_AIR"	-0.0678662573775569	-0.11905148366062	-0.82025468235162	"ES2.5"	"AIR"
94.041	"ES2.5_AIR"	-0.096515321601517	-0.110235254544047	-0.790515461193805	"ES2.5"	"AIR"
95.049	"ES2.5_AIR"	-0.0120093369559994	0.087968310262342	-0.279161063751624	"ES2.5"	"AIR"
95.086	"ES2.5_AIR"	-0.0101734869037798	0.0866374853335254	-0.278265188164694	"ES2.5"	"AIR"
96.057	"ES2.5_AIR"	0.0079810079175554	0.0562252672109507	-0.186741916638178	"ES2.5"	"AIR"
97.04	"ES2.5_AIR"	-0.0869540163325071	-0.0171969804360131	-0.386005211152461	"ES2.5"	"AIR"
97.065	"ES2.5_AIR"	-0.0865990131460267	-0.0164411103756923	-0.386576874791007	"ES2.5"	"AIR"
97.101	"ES2.5_AIR"	-0.0864799976014022	-0.0157174254882062	-0.385414946940496	"ES2.5"	"AIR"
97.967	"ES2.5_AIR"	-0.160355663935134	-0.0179367082816061	-0.567516133880912	"ES2.5"	"AIR"
98.975	"ES2.5_AIR"	0.0323867479807727	0.350473853565488	-0.158525151975628	"ES2.5"	"AIR"
99.08	"ES2.5_AIR"	0.0311991628948074	0.343784801159539	-0.159312943327118	"ES2.5"	"AIR"
99.092	"ES2.5_AIR"	0.0301149757114132	0.343784801159539	-0.158143149704478	"ES2.5"	"AIR"
99.104	"ES2.5_AIR"	0.0301531543734506	0.343784801159539	-0.156541449042286	"ES2.5"	"AIR"
99.117	"ES2.5_AIR"	0.0312598580120259	0.343913401258245	-0.158057900298501	"ES2.5"	"AIR"
101.06	"ES2.5_AIR"	-0.00805001235024994	0.0767632152449284	0.225347566703796	"ES2.5"	"AIR"
101.096	"ES2.5_AIR"	-0.00618207621513069	0.0763817884549618	0.227362282612151	"ES2.5"	"AIR"
102.025	"ES2.5_AIR"	-0.0702875328876423	0.0507200258796033	-0.0406366910914179	"ES2.5"	"AIR"
102.068	"ES2.5_AIR"	-0.0676869593571169	0.0403873388463538	-0.0402631800172552	"ES2.5"	"AIR"
102.104	"ES2.5_AIR"	-0.0658274733360092	0.0407005342939308	-0.0280287236002435	"ES2.5"	"AIR"
102.128	"ES2.5_AIR"	-0.0702875328876423	0.0306042055548395	-0.0238515301332083	"ES2.5"	"AIR"
103.032	"ES2.5_AIR"	-0.00487197434838462	0.0268445727813491	-0.242938210873923	"ES2.5"	"AIR"
103.042	"ES2.5_AIR"	-0.00487197434838462	0.028344126198989	-0.242938210873923	"ES2.5"	"AIR"
103.075	"ES2.5_AIR"	-0.00607126477645248	0.0282722937528984	-0.240152029822148	"ES2.5"	"AIR"
103.112	"ES2.5_AIR"	-0.00485166879875423	0.0283203142362721	-0.237749010996046	"ES2.5"	"AIR"
103.123	"ES2.5_AIR"	-0.00485166879875423	0.0283203142362721	-0.235307380271585	"ES2.5"	"AIR"
104.047	"ES2.5_AIR"	-0.0516251673821575	0.0640086339375981	-0.0793850923230891	"ES2.5"	"AIR"
104.049	"ES2.5_AIR"	-0.0516251673821575	0.0640086339375981	-0.0793850923230891	"ES2.5"	"AIR"
104.062	"ES2.5_AIR"	-0.0418412805917881	0.0630858325662761	-0.0922361671870273	"ES2.5"	"AIR"
105.037	"ES2.5_AIR"	-0.0333860743032982	0.190045263947758	-0.179571488094392	"ES2.5"	"AIR"
105.057	"ES2.5_AIR"	-0.0350576452171316	0.189381413683671	-0.181699343805812	"ES2.5"	"AIR"
105.07	"ES2.5_AIR"	-0.0332527824349407	0.188590638398421	-0.181007688684212	"ES2.5"	"AIR"
106.078	"ES2.5_AIR"	-0.0505800982509447	0.124288803537066	-0.131468127225524	"ES2.5"	"AIR"
107.049	"ES2.5_AIR"	-0.013774994090151	0.256739727356697	-0.286334970907269	"ES2.5"	"AIR"
107.086	"ES2.5_AIR"	-0.0137904605174339	0.256431655622449	-0.286950486807226	"ES2.5"	"AIR"
108.057	"ES2.5_AIR"	-0.0283749631040646	0.183151090652107	-0.225278536302191	"ES2.5"	"AIR"
108.081	"ES2.5_AIR"	-0.0235995128869036	0.187143078219403	-0.221848749616356	"ES2.5"	"AIR"
108.093	"ES2.5_AIR"	-0.0235151829431121	0.188202911998977	-0.212081691836209	"ES2.5"	"AIR"
109.065	"ES2.5_AIR"	-0.0702573545165453	0.065963743004868	-0.148015327451878	"ES2.5"	"AIR"
109.076	"ES2.5_AIR"	-0.0725851596021207	0.0665592479660521	-0.147701664767883	"ES2.5"	"AIR"
109.089	"ES2.5_AIR"	-0.0708109926849374	0.0661749461895037	-0.147701664767883	"ES2.5"	"AIR"
109.101	"ES2.5_AIR"	-0.0690522287743992	0.0660797177540716	-0.148015327451878	"ES2.5"	"AIR"
110.06	"ES2.5_AIR"	-0.172601122595273	0.0413926851582251	-0.186523689346807	"ES2.5"	"AIR"
110.073	"ES2.5_AIR"	-0.172601122595273	0.0357661192435846	-0.190455094813231	"ES2.5"	"AIR"
110.084	"ES2.5_AIR"	-0.176203378452691	0.0413926851582251	-0.190455094813231	"ES2.5"	"AIR"
110.109	"ES2.5_AIR"	-0.172601122595273	0.0604446048665346	-0.190455094813231	"ES2.5"	"AIR"
111.08	"ES2.5_AIR"	-0.0647201300307682	0.0638976663793864	-0.0517732203386954	"ES2.5"	"AIR"
111.092	"ES2.5_AIR"	-0.0634596240114942	0.0638976663793864	-0.0504920574820207	"ES2.5"	"AIR"
111.104	"ES2.5_AIR"	-0.0643884102654362	0.0638976663793864	-0.0490532008972888	"ES2.5"	"AIR"
111.117	"ES2.5_AIR"	-0.0634596240114942	0.0638976663793864	-0.0489436467223736	"ES2.5"	"AIR"
112.007	"ES2.5_AIR"	-0.144965318959441	0.0985492057014223	-0.434109536641987	"ES2.5"	"AIR"
112.052	"ES2.5_AIR"	-0.15594855545955	0.104507194758578	-0.431109865010041	"ES2.5"	"AIR"
112.088	"ES2.5_AIR"	-0.148025175183411	0.0839704336117596	-0.411896378563458	"ES2.5"	"AIR"
112.112	"ES2.5_AIR"	-0.148025175183411	0.0886274697547741	-0.411896378563458	"ES2.5"	"AIR"
113.015	"ES2.5_AIR"	-0.0577670379248972	0.0561449325184153	0.0709658820326664	"ES2.5"	"AIR"
113.06	"ES2.5_AIR"	-0.0554206165693898	0.0563145446950497	0.0765729120490742	"ES2.5"	"AIR"
113.096	"ES2.5_AIR"	-0.0552326552490727	0.0602397237690403	0.0751686918863386	"ES2.5"	"AIR"
113.107	"ES2.5_AIR"	-0.0563609155099189	0.0620750967358693	0.0738503999026576	"ES2.5"	"AIR"
114.091	"ES2.5_AIR"	0.018924295325408	-0.0401243123759604	0.254315707160844	"ES2.5"	"AIR"
114.128	"ES2.5_AIR"	0.020141873082878	-0.041528519259681	0.249672954973167	"ES2.5"	"AIR"
115.075	"ES2.5_AIR"	0.00761351393344925	0.0676780372089963	-0.161433158959634	"ES2.5"	"AIR"
115.112	"ES2.5_AIR"	0.00506425467685304	0.0740571997987917	-0.153972797057056	"ES2.5"	"AIR"
115.123	"ES2.5_AIR"	0.0038037165201677	0.0756252285157005	-0.153972797057056	"ES2.5"	"AIR"
116.143	"ES2.5_AIR"	0.146104015630008	-0.0235204358995433	-0.15286470288558	"ES2.5"	"AIR"
117.07	"ES2.5_AIR"	0.0695186965977519	0.0876068217535988	0.149536695953473	"ES2.5"	"AIR"
117.078	"ES2.5_AIR"	0.070212324968794	0.0880037549304619	0.150063293093545	"ES2.5"	"AIR"
117.091	"ES2.5_AIR"	0.0705810742857073	0.0884003256525989	0.154594290335668	"ES2.5"	"AIR"
117.102	"ES2.5_AIR"	0.0717007624614275	0.0888864705741389	0.161982780126805	"ES2.5"	"AIR"
117.127	"ES2.5_AIR"	0.0747519210139746	0.0910366234875293	0.172630726946175	"ES2.5"	"AIR"
118.065	"ES2.5_AIR"	0.157399418363295	0.0106631008254958	0.187597593919574	"ES2.5"	"AIR"
118.078	"ES2.5_AIR"	0.157399418363295	0.00538085272744066	0.193152195385792	"ES2.5"	"AIR"
118.081	"ES2.5_AIR"	0.157399418363295	0.00538085272744066	0.193152195385792	"ES2.5"	"AIR"
118.086	"ES2.5_AIR"	0.157399418363295	0.00538085272744066	0.187597593919574	"ES2.5"	"AIR"
119.06	"ES2.5_AIR"	0.0252511558579255	0.294855387197651	-0.217446100117635	"ES2.5"	"AIR"
119.086	"ES2.5_AIR"	0.0236854450996742	0.299986739991948	-0.211761306076354	"ES2.5"	"AIR"
120.081	"ES2.5_AIR"	0.0472551482640376	0.13151982607852	-0.0711811772993932	"ES2.5"	"AIR"
121.052	"ES2.5_AIR"	-0.0136399944853715	0.150321514997791	0.0238341456115266	"ES2.5"	"AIR"
121.065	"ES2.5_AIR"	-0.0132241061785267	0.149761321127135	0.0228742458271257	"ES2.5"	"AIR"
121.089	"ES2.5_AIR"	-0.0124154885613339	0.1492174118775	0.0218309142073124	"ES2.5"	"AIR"
121.101	"ES2.5_AIR"	-0.0128446847012426	0.14790610828968	0.0258060432923326	"ES2.5"	"AIR"
122.06	"ES2.5_AIR"	0.0169594231243354	0.133351173366033	0.0294829349110333	"ES2.5"	"AIR"
122.084	"ES2.5_AIR"	0.0169594231243354	0.134698573897456	0.0234614244880926	"ES2.5"	"AIR"
122.096	"ES2.5_AIR"	0.0169594231243354	0.138905774832251	0.0288804396567797	"ES2.5"	"AIR"
123.092	"ES2.5_AIR"	-0.0459014858823881	0.0172222662895438	-0.0298151976285669	"ES2.5"	"AIR"
124.039	"ES2.5_AIR"	0.00699293854556318	-0.0178521126268457	-0.0603118063232628	"ES2.5"	"AIR"
124.057	"ES2.5_AIR"	0.0208846010454835	-0.00869705122439386	-0.0854719724861133	"ES2.5"	"AIR"
