"m.z"	"variable"	"d0_value"	"d6_value"	"d12_value"	"ES"	"replication"	"d0_log10value"	"d6_log10value"	"d12_log10value"
145.962	"ES0_1"	1.904	2.001	1.904	"ES0"	"1"	0.462996612028056	0.477265995424853	0.462996612028056
145.968	"ES0_1"	1.937	2.001	1.904	"ES0"	"1"	0.4679039465228	0.477265995424853	0.462996612028056
146.97	"ES0_1"	1.937	2.034	1.323	"ES0"	"1"	0.4679039465228	0.482015576450712	0.366049209800235
146.976	"ES0_1"	1.937	2.034	1.323	"ES0"	"1"	0.4679039465228	0.482015576450712	0.366049209800235
148.088	"ES0_1"	0.581	0.581	0.645	"ES0"	"1"	0.198931869932209	0.198931869932209	0.216165902285993
148.125	"ES0_1"	0.549	0.581	0.645	"ES0"	"1"	0.190051417759206	0.198931869932209	0.216165902285993
149.096	"ES0_1"	4.294	3.067	2.195	"ES0"	"1"	0.723783936965329	0.609274172404588	0.504470862494419
151.075	"ES0_1"	3.293	2.68	2.583	"ES0"	"1"	0.632760888479439	0.565847818673518	0.554246808166111
152.12	"ES0_1"	0.904	0.678	0.549	"ES0"	"1"	0.279666944048456	0.224791956492681	0.190051417759206
153.055	"ES0_1"	6.813	5.715	5.037	"ES0"	"1"	0.892817824309576	0.827046017004734	0.780821175853473
153.07	"ES0_1"	6.813	5.747	5.037	"ES0"	"1"	0.892817824309576	0.829110710155295	0.780821175853473
153.127	"ES0_1"	6.813	5.651	5.037	"ES0"	"1"	0.892817824309576	0.822886947834151	0.780821175853473
153.151	"ES0_1"	6.813	5.618	5.037	"ES0"	"1"	0.892817824309576	0.820726762823834	0.780821175853473
153.98	"ES0_1"	0.968	1.065	0.645	"ES0"	"1"	0.294025094095323	0.31492005599242	0.216165902285993
155.086	"ES0_1"	6.458	6.909	3.907	"ES0"	"1"	0.872622379025288	0.898121575541108	0.690816057980915
155.107	"ES0_1"	6.458	6.942	3.874	"ES0"	"1"	0.872622379025288	0.899929882727864	0.687885524848706
155.142	"ES0_1"	6.458	6.909	3.874	"ES0"	"1"	0.872622379025288	0.898121575541108	0.687885524848706
157.159	"ES0_1"	3.745	3.939	3.681	"ES0"	"1"	0.676236216763311	0.693639026161548	0.670338641127442
159.174	"ES0_1"	8.622	7.329	7.846	"ES0"	"1"	0.983265352566545	0.920592862084809	0.946746935033585
161.132	"ES0_1"	2.324	2.034	1.323	"ES0"	"1"	0.521661015112073	0.482015576450712	0.366049209800235
162.128	"ES0_1"	0.678	0.323	0.549	"ES0"	"1"	0.224791956492681	0.121559844187501	0.190051417759206
163.063	"ES0_1"	3.1	3.972	2.195	"ES0"	"1"	0.612783856719735	0.696531119969607	0.504470862494419
163.075	"ES0_1"	3.1	3.972	2.195	"ES0"	"1"	0.612783856719735	0.696531119969607	0.504470862494419
163.099	"ES0_1"	3.067	3.972	2.227	"ES0"	"1"	0.609274172404588	0.696531119969607	0.508798965403905
163.123	"ES0_1"	3.035	3.939	2.195	"ES0"	"1"	0.605843539058089	0.693639026161548	0.504470862494419
163.136	"ES0_1"	3.035	3.939	2.163	"ES0"	"1"	0.605843539058089	0.693639026161548	0.500099191915723
163.148	"ES0_1"	3.035	3.939	2.163	"ES0"	"1"	0.605843539058089	0.693639026161548	0.500099191915723
165.091	"ES0_1"	1.937	2.034	1.162	"ES0"	"1"	0.4679039465228	0.482015576450712	0.334855689617292
165.985	"ES0_1"	0.936	0.581	0.484	"ES0"	"1"	0.286905352972375	0.198931869932209	0.171433900943008
166.062	"ES0_1"	0.968	0.613	0.484	"ES0"	"1"	0.294025094095323	0.207634367388962	0.171433900943008
166.078	"ES0_1"	1.033	0.613	0.484	"ES0"	"1"	0.308137378638039	0.207634367388962	0.171433900943008
166.135	"ES0_1"	1.033	0.613	0.484	"ES0"	"1"	0.308137378638039	0.207634367388962	0.171433900943008
167.07	"ES0_1"	4.229	2.421	1.549	"ES0"	"1"	0.718418641829656	0.534153074185063	0.406369835469268
167.086	"ES0_1"	4.261	2.421	1.549	"ES0"	"1"	0.721068301797159	0.534153074185063	0.406369835469268
174.14	"ES0_1"	3.778	6.039	2.453	"ES0"	"1"	0.679246145413859	0.847510965203248	0.538196578349454
175.148	"ES0_1"	1.065	1.388	0.645	"ES0"	"1"	0.31492005599242	0.378034322457331	0.216165902285993
178.062	"ES0_1"	1.065	0.904	0.419	"ES0"	"1"	0.31492005599242	0.279666944048456	0.151982395457474
178.123	"ES0_1"	1.033	0.904	0.419	"ES0"	"1"	0.308137378638039	0.279666944048456	0.151982395457474
179.086	"ES0_1"	0.968	1	0.516	"ES0"	"1"	0.294025094095323	0.301029995663981	0.180699201296035
179.107	"ES0_1"	0.968	1	0.484	"ES0"	"1"	0.294025094095323	0.301029995663981	0.171433900943008
179.128	"ES0_1"	0.968	0.968	0.452	"ES0"	"1"	0.294025094095323	0.294025094095323	0.161966616364075
179.929	"ES0_1"	0.613	0.516	0.774	"ES0"	"1"	0.207634367388962	0.180699201296035	0.248953615495708
180.081	"ES0_1"	0.613	0.549	0.742	"ES0"	"1"	0.207634367388962	0.190051417759206	0.241048150671644
180.093	"ES0_1"	0.613	0.549	0.742	"ES0"	"1"	0.207634367388962	0.190051417759206	0.241048150671644
180.151	"ES0_1"	0.645	0.581	0.839	"ES0"	"1"	0.216165902285993	0.198931869932209	0.264581729238077
180.937	"ES0_1"	10.978	4.069	18.594	"ES0"	"1"	1.07838430874819	0.704922291223402	1.29212310371287
181.076	"ES0_1"	10.946	4.037	18.498	"ES0"	"1"	1.07722251041105	0.702171950857711	1.28999006605432
181.101	"ES0_1"	10.913	4.037	18.465	"ES0"	"1"	1.07602114178355	0.702171950857711	1.28925440805418
181.159	"ES0_1"	10.849	4.004	18.078	"ES0"	"1"	1.07368169947628	0.699317301021382	1.28053284445138
181.17	"ES0_1"	10.849	4.004	18.014	"ES0"	"1"	1.07368169947628	0.699317301021382	1.27907348957394
182.109	"ES0_1"	1.42	0.936	1.679	"ES0"	"1"	0.383815365980431	0.286905352972375	0.427972713608209
183.047	"ES0_1"	5.004	3.422	14.397	"ES0"	"1"	0.778440683571233	0.645618738242695	1.18743610977371
183.08	"ES0_1"	5.004	3.422	14.397	"ES0"	"1"	0.778440683571233	0.645618738242695	1.18743610977371
186.14	"ES0_1"	0.678	0.323	0.549	"ES0"	"1"	0.224791956492681	0.121559844187501	0.190051417759206
187.148	"ES0_1"	1.485	1.582	1.356	"ES0"	"1"	0.395326393069351	0.411956237930401	0.372175286115064
188.937	"ES0_1"	0.581	0.742	0.452	"ES0"	"1"	0.198931869932209	0.241048150671644	0.161966616364075
189.164	"ES0_1"	0.613	0.645	0.452	"ES0"	"1"	0.207634367388962	0.216165902285993	0.161966616364075
191.143	"ES0_1"	1.614	1.033	1.162	"ES0"	"1"	0.417305583244525	0.308137378638039	0.334855689617292
192.093	"ES0_1"	1.033	0.871	0.742	"ES0"	"1"	0.308137378638039	0.27207378750001	0.241048150671644
193.101	"ES0_1"	3.326	2.066	1.356	"ES0"	"1"	0.636086515103073	0.486572150518356	0.372175286115064
193.122	"ES0_1"	3.261	2.034	1.388	"ES0"	"1"	0.629511534200453	0.482015576450712	0.378034322457331
194.154	"ES0_1"	1.356	0.807	0.775	"ES0"	"1"	0.372175286115064	0.256958152560932	0.249198357391113
195.065	"ES0_1"	1.905	1.259	0.678	"ES0"	"1"	0.46314613672635	0.353916230920363	0.224791956492681
195.138	"ES0_1"	1.905	1.194	0.645	"ES0"	"1"	0.46314613672635	0.341236623238692	0.216165902285993
197.132	"ES0_1"	1.452	1.13	0.452	"ES0"	"1"	0.389520465846377	0.328379603438738	0.161966616364075
199.148	"ES0_1"	2.228	2.55	1.001	"ES0"	"1"	0.508933526050033	0.550228353055094	0.301247088636211
201.139	"ES0_1"	8.685	15.076	4.811	"ES0"	"1"	0.98609962505513	1.20617799752	0.764250875438773
201.233	"ES0_1"	8.717	15.011	4.779	"ES0"	"1"	0.987532202729839	1.20441845752325	0.761852694466383
203.086	"ES0_1"	0.452	0.968	0.71	"ES0"	"1"	0.161966616364075	0.294025094095323	0.232996110392154
203.154	"ES0_1"	0.484	1	0.613	"ES0"	"1"	0.171433900943008	0.301029995663981	0.207634367388962
204.187	"ES0_1"	0.484	0.387	0.29	"ES0"	"1"	0.171433900943008	0.142076461073285	0.110589710299249
205.157	"ES0_1"	1.13	1.55	0.742	"ES0"	"1"	0.328379603438738	0.406540180433955	0.241048150671644
205.195	"ES0_1"	1.13	1.55	0.742	"ES0"	"1"	0.328379603438738	0.406540180433955	0.241048150671644
211.148	"ES0_1"	8.557	5.296	4.068	"ES0"	"1"	0.980321586008756	0.799064719351008	0.704836606211404
228.093	"ES0_1"	6.909	4.036	3.713	"ES0"	"1"	0.898121575541108	0.702085721435825	0.673297439759636
228.269	"ES0_1"	7.006	3.907	3.681	"ES0"	"1"	0.903415585769086	0.690816057980915	0.670338641127442
237.164	"ES0_1"	0.774	0.742	0.516	"ES0"	"1"	0.248953615495708	0.241048150671644	0.180699201296035
239.007	"ES0_1"	1.065	0.871	0.452	"ES0"	"1"	0.31492005599242	0.27207378750001	0.161966616364075
239.179	"ES0_1"	1.001	0.871	0.419	"ES0"	"1"	0.301247088636211	0.27207378750001	0.151982395457474
150	"ES0_1"	550.406	511.37	514.322	"ES0"	"1"	2.7414714874729	2.70958369325087	2.71207868364999
17.026	"ES0_2"	133.154	121.886	103.601	"ES0"	"2"	2.12760362633356	2.08950240795498	2.0195358364663
18.01	"ES0_2"	8219.614	7528.739	6325.095	"ES0"	"2"	3.91490425632999	3.87677992270478	3.80113570949972
18.034	"ES0_2"	8228.565	7542.016	6329.393	"ES0"	"2"	3.91537687979399	3.87754502892824	3.80143067248707
19.018	"ES0_2"	509418.437	516592.406	546247.125	"ES0"	"2"	5.70707551153612	5.71314885836829	5.73738995926259
21.022	"ES0_2"	2122.553	1968.659	1591.826	"ES0"	"2"	3.32706310465813	3.29439104482295	3.20216833614816
26.015	"ES0_2"	6.912	6.492	4.748	"ES0"	"2"	0.898286278589123	0.8745977687032	0.759516759462188
27.01	"ES0_2"	46.065	33.445	28.246	"ES0"	"2"	1.67269806302405	1.53712618908817	1.46606647565855
27.994	"ES0_2"	36.121	29.148	22.466	"ES0"	"2"	1.56961966713282	1.47925850659975	1.37043906633577
28.006	"ES0_2"	36.476	29.245	22.531	"ES0"	"2"	1.57375323027782	1.48065358884337	1.37164038383788
28.018	"ES0_2"	36.509	29.342	22.531	"ES0"	"2"	1.5741354858977	1.48204420401619	1.37164038383788
28.031	"ES0_2"	36.735	29.213	22.595	"ES0"	"2"	1.57674435432742	1.48019385068734	1.37281998167897
29.002	"ES0_2"	6866.058	4979.616	4050.322	"ES0"	"2"	3.83677071551326	3.69728305939756	3.60759676238024
29.013	"ES0_2"	6865.991	4980.111	4050.085	"ES0"	"2"	3.83676647820054	3.69732621973888	3.60757135566043
29.026	"ES0_2"	6865.385	4980.167	4049.718	"ES0"	"2"	3.83672815077745	3.69733110225491	3.60753200983211
29.039	"ES0_2"	6864.072	4979.271	4048.664	"ES0"	"2"	3.83664509642182	3.6972529754108	3.60741899136298
29.997	"ES0_2"	3945.675	3643.031	2909.081	"ES0"	"2"	3.5962313646732	3.56158206288704	3.46390507742696
30.021	"ES0_2"	3945.21	3642.684	2908.55	"ES0"	"2"	3.59618019277995	3.56154070556576	3.46382582485217
30.034	"ES0_2"	3944.497	3641.934	2907.908	"ES0"	"2"	3.59610171749788	3.56145130308505	3.46372998603765
30.046	"ES0_2"	3940.968	3639.79	2906.502	"ES0"	"2"	3.59571309445387	3.56119562964216	3.46352002214121
31.005	"ES0_2"	90.431	173.419	139.517	"ES0"	"2"	1.9610934697636	2.24159379221182	2.14772886914907
31.018	"ES0_2"	90.689	173.257	139.291	"ES0"	"2"	1.96231723615144	2.24119023296983	2.14702981090214
31.029	"ES0_2"	90.56	172.999	139.194	"ES0"	"2"	1.96170578400251	2.24054675233013	2.1467294271638
31.042	"ES0_2"	89.947	172.58	138.419	"ES0"	"2"	1.95878837789171	2.23949968403163	2.14432196338084
31.054	"ES0_2"	88.914	170.901	137.871	"ES0"	"2"	1.9538273185338	2.23527840311648	2.1426115628368
31.989	"ES0_2"	68586.477	63660.582	50812.949	"ES0"	"2"	4.83624482756864	4.80387742670304	4.70598294736583
32.049	"ES0_2"	68484.242	63590.73	50685.48	"ES0"	"2"	4.83559699472612	4.80340064003683	4.70489213202717
32.989	"ES0_2"	5111.866	16954.791	16420.785	"ES0"	"2"	3.70866441071536	4.2293180547406	4.2154203618892
32.989	"ES0_2"	5111.866	16954.273	16420.361	"ES0"	"2"	3.70866441071536	4.22930478682652	4.2154091485383
32.997	"ES0_2"	5112.84	16964.572	16422.08	"ES0"	"2"	3.7087471358522	4.22956850661337	4.21545460842085
33.033	"ES0_2"	5113.495	16968.666	16419.652	"ES0"	"2"	3.70880275837259	4.22967329454016	4.21539039726458
33.045	"ES0_2"	5112.297	16966.932	16417.852	"ES0"	"2"	3.70870101895675	4.22962891505094	4.21534278813697
33.987	"ES0_2"	355.421	490.205	423.073	"ES0"	"2"	2.55196328435316	2.69126277886063	2.6274406225557
33.997	"ES0_2"	355.165	490.273	423.239	"ES0"	"2"	2.55165123951324	2.69132289628782	2.62761059040931
34.005	"ES0_2"	355.168	489.922	422.919	"ES0"	"2"	2.55165489758733	2.69101249485097	2.62728288203233
34.995	"ES0_2"	19.601	48.654	49.267	"ES0"	"2"	1.31388830211387	1.69595423989997	1.70128296674143
35.005	"ES0_2"	19.762	48.267	49.202	"ES0"	"2"	1.31726918670662	1.69255611772218	1.70072101936936
35.976	"ES0_2"	6.977	8.301	6.169	"ES0"	"2"	0.90183959205123	0.96852964437484	0.855458580386036
36.984	"ES0_2"	9913.699	11037.349	7890.821	"ES0"	"2"	3.99627953401048	4.0429041210554	3.89717722615011
37.028	"ES0_2"	9914.218	11039.303	7891.296	"ES0"	"2"	3.99630226722072	4.0429809927249	3.89720336506925
41.002	"ES0_2"	402.386	423.273	321.02	"ES0"	"2"	2.60572082142198	2.62764539489621	2.50788284567068
41.026	"ES0_2"	402.388	423.276	320.86	"ES0"	"2"	2.60572297466183	2.62764846574644	2.50766700694752
41.039	"ES0_2"	402.066	423.18	320.829	"ES0"	"2"	2.60537616546848	2.62755018776752	2.50762517578697
42.034	"ES0_2"	121.777	143.388	82.568	"ES0"	"2"	2.08911701738633	2.15953110077974	1.92204000849292
43.018	"ES0_2"	1163.231	1104.074	1592.791	"ES0"	"2"	3.06603915906989	3.04339136102167	3.20243137007276
43.054	"ES0_2"	1159.34	1099.381	1586.066	"ES0"	"2"	3.06458526378574	3.04154308292957	3.20059498777551
43.989	"ES0_2"	60.011	61.535	59.425	"ES0"	"2"	1.78540814334877	1.79612315418198	1.78121665907969
44.001	"ES0_2"	60.011	61.309	59.264	"ES0"	"2"	1.78540814334877	1.79455078129862	1.78005795442453
44.062	"ES0_2"	59.753	59.791	58.586	"ES0"	"2"	1.7835677283819	1.78383928750206	1.77514423227435
44.997	"ES0_2"	901.271	676.884	1093.734	"ES0"	"2"	2.95533699888115	2.83115538343929	3.03930860651318
45.033	"ES0_2"	900.921	676.498	1092.996	"ES0"	"2"	2.95516849899802	2.83090801749442	3.0390157340805
45.992	"ES0_2"	66.183	50.235	43.29	"ES0"	"2"	1.82725939299114	1.70956674054254	1.64630568028476
46.021	"ES0_2"	66.054	50.139	43.226	"ES0"	"2"	1.82642469010876	1.70875223134131	1.64567766158339
47.013	"ES0_2"	185.537	162.839	139.803	"ES0"	"2"	2.27076498789846	2.21441728856449	2.14861190814108
47.037	"ES0_2"	185.601	162.968	139.739	"ES0"	"2"	2.27091396681304	2.21475909939255	2.14841446088759
47.049	"ES0_2"	185.505	163.001	139.61	"ES0"	"2"	2.27069047927233	2.21484649617671	2.14801620823987
47.06	"ES0_2"	185.505	162.968	139.513	"ES0"	"2"	2.27069047927233	2.21475909939255	2.14771650621324
47.984	"ES0_2"	6.2	6.361	3.842	"ES0"	"2"	0.857332496431269	0.866936817731639	0.685024785105714
49.011	"ES0_2"	4.424	3.52	3.035	"ES0"	"2"	0.734319680859007	0.655138434811382	0.605843539058089
49.992	"ES0_2"	6.263	8.489	6.941	"ES0"	"2"	0.861116044161395	0.977220446635385	0.899875196021011
51	"ES0_2"	5.07	15.687	12.557	"ES0"	"2"	0.783188691075258	1.22237826594496	1.13216359605086
52.012	"ES0_2"	1.84	2.325	0.872	"ES0"	"2"	0.453318340047038	0.521791649639123	0.272305844402086
52.018	"ES0_2"	1.84	2.325	0.839	"ES0"	"2"	0.453318340047038	0.521791649639123	0.264581729238077
53.026	"ES0_2"	10.524	7.942	11.073	"ES0"	"2"	1.06160324960838	0.951434665532013	1.08181520063228
53.939	"ES0_2"	3.939	3.874	6.134	"ES0"	"2"	0.693639026161548	0.687885524848706	0.853333105002335
54.046	"ES0_2"	4.036	4.068	6.134	"ES0"	"2"	0.702085721435825	0.704836606211404	0.853333105002335
54.947	"ES0_2"	135.602	85.314	131.241	"ES0"	"2"	2.13545705792974	1.93608124333545	2.12136612468952
57.033	"ES0_2"	235.12	319.165	180.005	"ES0"	"2"	2.37313277454916	2.50537385369923	2.25769057178862
57.07	"ES0_2"	235.023	319.036	179.779	"ES0"	"2"	2.37295432621746	2.50519883370106	2.25714797971336
59.049	"ES0_2"	2687.427	7190.72	1948.041	"ES0"	"2"	3.42949824839074	3.85683277037949	3.28982097502653
59.086	"ES0_2"	2685.242	7186.69	1946.4	"ES0"	"2"	3.42914513511243	3.85658933802616	3.28945516567028
61.028	"ES0_2"	1426.919	1397.29	2341.606	"ES0"	"2"	3.1547035723906	3.14559725176628	3.36969925128812
61.065	"ES0_2"	1426.149	1396.651	2340.133	"ES0"	"2"	3.15446931754331	3.1453987395811	3.36942608671044
62.995	"ES0_2"	81.054	55.326	77.502	"ES0"	"2"	1.91409975705986	1.75070891083753	1.89488072143187
63.026	"ES0_2"	81.054	55.261	77.663	"ES0"	"2"	1.91409975705986	1.75020744717903	1.89577050523926
64.003	"ES0_2"	2.842	2.971	2.486	"ES0"	"2"	0.584557360525675	0.598899887063883	0.542327382773974
65.02	"ES0_2"	4.876	4.65	3.681	"ES0"	"2"	0.769081787118219	0.752048447819439	0.670338641127442
68.049	"ES0_2"	3.519	3.325	6.295	"ES0"	"2"	0.655042341331202	0.635986111800833	0.86302529622947
69.033	"ES0_2"	91.651	60.722	67.558	"ES0"	"2"	1.96685011110379	1.79043999021825	1.83605813969646
69.07	"ES0_2"	91.555	60.657	67.462	"ES0"	"2"	1.96639988515002	1.78998238975244	1.83544958215617
71.049	"ES0_2"	62.078	52.13	42.482	"ES0"	"2"	1.79987791479742	1.72533981590974	1.63830951170192
71.086	"ES0_2"	62.143	52.065	42.417	"ES0"	"2"	1.80032521190042	1.72480816856572	1.63765981155374
73.065	"ES0_2"	132.21	162.997	235.51	"ES0"	"2"	2.12453682830128	2.21483590356378	2.37384950808865
75.044	"ES0_2"	273.301	191.903	695.197	"ES0"	"2"	2.43822739088448	2.28533898178237	2.84273214752303
75.068	"ES0_2"	273.237	191.806	694.973	"ES0"	"2"	2.43812604932941	2.28512054474496	2.842592391653
77.06	"ES0_2"	69.311	65.147	29.736	"ES0"	"2"	1.84702327474368	1.82051015218202	1.48764734751762
78.046	"ES0_2"	10.785	9.526	4.489	"ES0"	"2"	1.07132958686034	1.02226336568126	0.739493230781615
79.054	"ES0_2"	26.309	21.596	23.533	"ES0"	"2"	1.43630579745085	1.35403156606429	1.38975065883751
80.049	"ES0_2"	4.101	3.1	3.616	"ES0"	"2"	0.707655323531187	0.612783856719735	0.664265800147675
81.07	"ES0_2"	41.219	26.049	188.451	"ES0"	"2"	1.62550794238648	1.43215121389694	2.27749690200128
82.078	"ES0_2"	6.456	3.842	15.138	"ES0"	"2"	0.872505899345925	0.685024785105714	1.20784971113053
82.989	"ES0_2"	110.177	47.977	63.204	"ES0"	"2"	2.04601495085901	1.68999217965869	1.80756208607216
83.01	"ES0_2"	110.209	48.01	63.172	"ES0"	"2"	2.04613993555694	1.69028470251263	1.80734557482849
83.049	"ES0_2"	110.08	47.945	63.172	"ES0"	"2"	2.04563587107822	1.68970833284356	1.80734557482849
83.086	"ES0_2"	108.982	47.913	62.72	"ES0"	"2"	2.0413216129733	1.68942430039008	1.80427576712909
83.911	"ES0_2"	10.235	7.362	7.104	"ES0"	"2"	1.05057307675515	0.922310163214396	0.908699432352224
84.081	"ES0_2"	11.56	8.719	7.266	"ES0"	"2"	1.09898963940118	0.987621582125484	0.917295400945689
84.919	"ES0_2"	90.248	83.515	150.202	"ES0"	"2"	1.96022335424103	1.92693379580288	2.1795575357632
85.065	"ES0_2"	92.413	93.044	151.139	"ES0"	"2"	1.97040731986382	1.97333109281555	2.18224055733829
85.101	"ES0_2"	89.637	92.689	150.171	"ES0"	"2"	1.95730552235173	1.97168860348397	2.17946848595395
86.036	"ES0_2"	11.462	10.107	10.943	"ES0"	"2"	1.09558774691874	1.04559677186758	1.07711343230376
86.06	"ES0_2"	11.43	10.139	10.911	"ES0"	"2"	1.09447112864164	1.04684620394582	1.07594822464404
86.096	"ES0_2"	11.398	10.171	10.717	"ES0"	"2"	1.09335163201555	1.04809205181237	1.06881642992222
87.044	"ES0_2"	34.32	22.663	23.567	"ES0"	"2"	1.54802069490553	1.37406980372607	1.39035212583322
87.08	"ES0_2"	34.127	22.728	23.534	"ES0"	"2"	1.54564106072057	1.37526113368431	1.38976836093798
88.112	"ES0_2"	6.812	8.168	4.811	"ES0"	"2"	0.892762234615817	0.962274604623315	0.764250875438773
89.023	"ES0_2"	465.789	122.746	447.648	"ES0"	"2"	2.6691206132354	2.09253116957729	2.65190573607697
89.042	"ES0_2"	465.79	122.682	447.583	"ES0"	"2"	2.66912154362154	2.09230649939072	2.65184281105237
89.06	"ES0_2"	465.629	122.746	447.519	"ES0"	"2"	2.66897172577493	2.09253116957729	2.65178084519589
89.096	"ES0_2"	465.209	122.617	447.358	"ES0"	"2"	2.66858065316699	2.09207819970513	2.65162492323037
90.055	"ES0_2"	23.372	9.138	22.855	"ES0"	"2"	1.38689116945243	1.00595228688738	1.37757942089495
91.039	"ES0_2"	106.343	86.419	57.716	"ES0"	"2"	2.03077372869314	1.94160583421763	1.76875646180756
91.05	"ES0_2"	106.666	86.742	57.652	"ES0"	"2"	2.0320785784732	1.94320752953399	1.76828282590005
91.058	"ES0_2"	106.731	86.871	57.619	"ES0"	"2"	2.03234069115054	1.94384556883907	1.76803840539914
92.062	"ES0_2"	49.194	49.613	17.494	"ES0"	"2"	1.70065180633572	1.70426208014285	1.26703085329277
93.033	"ES0_2"	1058.636	1190.124	355.929	"ES0"	"2"	3.02515670456646	3.07595697534722	2.55258183523029
93.07	"ES0_2"	1058.704	1190.096	355.929	"ES0"	"2"	3.02518457364341	3.07594676617636	2.55258183523029
94.041	"ES0_2"	82.734	94.195	28.502	"ES0"	"2"	1.92290183809035	1.97861413820133	1.46985145867381
95.049	"ES0_2"	38.611	25.697	47.807	"ES0"	"2"	1.59781580652951	1.42646246149016	1.68848211387478
95.086	"ES0_2"	38.482	25.697	47.711	"ES0"	"2"	1.59639914417399	1.42646246149016	1.68762704540063
96.057	"ES0_2"	5.909	3.713	6.393	"ES0"	"2"	0.839415192683894	0.673297439759636	0.868820706197517
97.04	"ES0_2"	30.251	19.112	35.963	"ES0"	"2"	1.49486391888116	1.30345526034188	1.56776721229298
97.065	"ES0_2"	30.186	19.112	35.93	"ES0"	"2"	1.49395967455418	1.30345526034188	1.56737930765098
97.101	"ES0_2"	30.218	19.047	35.834	"ES0"	"2"	1.49440507627968	1.30204939037625	1.56624888376394
97.967	"ES0_2"	7.006	4.23	11.33	"ES0"	"2"	0.903415585769086	0.718501688867274	1.09096307659573
98.975	"ES0_2"	25.018	11.913	16.462	"ES0"	"2"	1.41527390935289	1.11102715102617	1.24209398388388
99.08	"ES0_2"	25.147	12.01	16.591	"ES0"	"2"	1.41742186688641	1.11427729656159	1.24529052860683
99.092	"ES0_2"	25.18	12.01	16.623	"ES0"	"2"	1.41796964221474	1.11427729656159	1.24607984122377
99.104	"ES0_2"	25.147	12.01	16.526	"ES0"	"2"	1.41742186688641	1.11427729656159	1.24368280735719
99.117	"ES0_2"	25.083	11.977	16.494	"ES0"	"2"	1.41635754137413	1.11317430463436	1.24288912218935
101.06	"ES0_2"	32.639	23.534	14.786	"ES0"	"2"	1.5268430768721	1.38976836093798	1.19827209846935
101.096	"ES0_2"	32.606	23.501	14.689	"ES0"	"2"	1.52641682305238	1.38918381030816	1.19559526300553
102.025	"ES0_2"	6.361	3.907	3.81	"ES0"	"2"	0.866936817731639	0.690816057980915	0.682145076373832
102.068	"ES0_2"	6.393	3.971	3.778	"ES0"	"2"	0.868820706197517	0.696443763138999	0.679246145413859
102.104	"ES0_2"	6.426	3.939	3.778	"ES0"	"2"	0.87075494489014	0.693639026161548	0.679246145413859
102.128	"ES0_2"	6.361	3.972	3.81	"ES0"	"2"	0.866936817731639	0.696531119969607	0.682145076373832
103.032	"ES0_2"	23.307	18.271	17.689	"ES0"	"2"	1.38573136098878	1.28490425140759	1.27158606402727
103.042	"ES0_2"	23.307	18.238	17.689	"ES0"	"2"	1.38573136098878	1.28415992039868	1.27158606402727
